coin,net,acc,p
AVAX,-0.05418766473379011,True,0.4755283956740989
BTC,-0.054481343255266323,True,0.8495913189965332
ADA,-0.05450757320767419,True,0.7176885557519639
DOGE,-0.05454113877967093,False,0.2966390230758176
LINK,-0.054631578947368475,True,0.7600028944189897
AVAX,-0.05471238485158636,True,0.6690632609229905
LINK,-0.05480528052805289,True,0.3137058419957695
ETH,-0.05513076868300104,True,0.7897413947476487
LINK,-0.05558724534986703,False,0.2075479825771032
SOL,-0.05561488904795975,True,0.6264187753638402
ETH,-0.055688367422812024,True,0.46252414525856056
LINK,-0.05583774110161055,True,0.7241543989131451
DOGE,-0.056014008620689726,True,0.41507814441892704
DOGE,-0.05605069582504962,True,0.6233368480153088
XRP,-0.05616121648136052,True,0.39544266753600726
ETH,-0.056167280782852824,True,0.5122826090914671
DOGE,-0.056223609802073415,False,0.2797322612865592
ADA,-0.05640791387838229,True,0.7375525025662459
XRP,-0.0565930301708758,True,0.5582099201429385
SOL,-0.05663557508167172,True,0.6552696801505112
AVAX,-0.05677528089887629,True,0.3169952268531254
ADA,-0.05712890839275919,True,0.5533998673048973
ADA,-0.057725971370143125,True,0.5950246868510831
AVAX,-0.05781576893052298,True,0.7185536526691868
DOGE,-0.05801779072888302,False,0.23265952807342516
XRP,-0.05827253252521025,True,0.4822831184136399
LINK,-0.05866792595391013,True,0.3951462276162222
AVAX,-0.058944444444444466,True,0.6918488486636829
BNB,-0.05895039804041646,True,0.6699560678531566
AVAX,-0.05896202531645578,True,0.5780027306301085
AVAX,-0.058975894813732554,True,0.3866307788114757
XRP,-0.05907248844563362,True,0.3205585036217602
SOL,-0.059091164941200036,True,0.6274191098256936
SOL,-0.05926900031535798,True,0.8816449537851473
ADA,-0.059274354385067674,True,0.393875929102788
AVAX,-0.059435090479937114,True,0.38027469419718424
DOGE,-0.0595931948961721,True,0.3343394889362093
DOGE,-0.0596778400066873,True,0.5351033412522607
ADA,-0.059885410513880744,True,0.588456770581428
LINK,-0.060058058058058084,True,0.7218395898318157
LINK,-0.06009731299927368,True,0.6029071098955344
SOL,-0.06029228243021345,True,0.7860037563710033
LINK,-0.06052199914566425,True,0.4334174601157633
LINK,-0.0605526315789473,True,0.8180413923162595
AVAX,-0.06070646766169152,True,0.7530861641821927
BNB,-0.061092393078681084,True,0.41127677672027607
ETH,-0.06125273542381482,True,0.6331206665437897
XRP,-0.06164285714285722,True,0.4059003215615543
ETH,-0.06177879996432256,True,0.5831340599179443
ADA,-0.06237646501716587,True,0.5692662611638006
AVAX,-0.06237735849056614,True,0.5053786752253228
XRP,-0.06251697147875224,True,0.4769336890776671
DOGE,-0.06272267153665545,True,0.44675875287065364
BNB,-0.06279165592832348,True,0.7001844987187087
AVAX,-0.06288888888888888,True,0.5832742987198805
SOL,-0.06298091326407329,True,0.7769621834913065
BNB,-0.06314228610961659,True,0.6939655164728686
DOGE,-0.06350723166708949,True,0.37874721262309274
SOL,-0.06356431408493735,True,0.5187498202160646
DOGE,-0.06357931339697798,True,0.4816558706181968
ADA,-0.06378551986935221,True,0.5838947672813667
AVAX,-0.06382531894013732,True,0.7231295792944754
DOGE,-0.0639020821609454,True,0.44349332285975285
DOGE,-0.06399538638985003,True,0.6751959673350044
XRP,-0.0641416395474973,True,0.4591391635850407
AVAX,-0.06426175349428209,True,0.43041063326653717
DOGE,-0.06427827290819421,True,0.7092567274725061
ADA,-0.06484289276807975,True,0.5231554996266605
SOL,-0.06496731137613565,True,0.3390952392713797
LINK,-0.06519845857418116,False,0.28989439486905055
ADA,-0.06529537843268574,True,0.8405739108423111
LINK,-0.06556020942408392,True,0.5823925661380599
SOL,-0.06556736242884253,True,0.7509277888372368
SOL,-0.0655713789992366,True,0.32967748864636365
XRP,-0.06584493008456827,False,0.18193721420290107
LINK,-0.06628001064679268,True,0.6166021879381117
ADA,-0.06685671191553555,True,0.6108485704411222
DOGE,-0.06703785271851337,True,0.6011389427350224
LINK,-0.067180102915952,True,0.5162405450724078
DOGE,-0.06725986713559984,True,0.634379811795514
ADA,-0.06728340080971662,True,0.4109587425780983
SOL,-0.06735343478879252,True,0.6674227740572864
DOGE,-0.06735743973399833,True,0.4042002437585494
XRP,-0.06744788337101426,True,0.5105390278135279
LINK,-0.06748593540705472,True,0.713453629672276
ETH,-0.06766805124121489,True,0.48669588971918265
DOGE,-0.0677960437872096,True,0.36793472986047787
AVAX,-0.06791263650546031,True,0.5702458592246907
SOL,-0.06811396788750146,True,0.5602040293541896
AVAX,-0.06818705035971218,True,0.45639873288358845
LINK,-0.06826047220106635,True,0.7831680801420828
LINK,-0.0683716814159292,True,0.770801477998709
AVAX,-0.06874182638105975,True,0.5778115275206773
XRP,-0.06877630155364178,False,0.17811612696538695
LINK,-0.06891449814126394,True,0.5302448457407828
LINK,-0.06919825529884827,True,0.7541341099063807
AVAX,-0.06934771093454417,True,0.5787410279210652
LINK,-0.06938962044926422,True,0.5619217494552395
DOGE,-0.06968428356102108,True,0.41162699881278536
DOGE,-0.0702607641974311,False,0.24408346305251913
LINK,-0.07028763579927555,True,0.7674982854699537
ADA,-0.07041046277666008,True,0.5808489353891575
XRP,-0.07080182670352109,True,0.7079870608045947
DOGE,-0.07098490955103565,True,0.7171245962304221
BNB,-0.07110591778682585,True,0.4387329229754292
AVAX,-0.07127148194271482,True,0.8001575224317685
DOGE,-0.07150759264212048,True,0.5487817580399719
SOL,-0.07166975666280417,True,0.6099906169731012
XRP,-0.07213908077737874,True,0.5860495538318207
AVAX,-0.07214482638283026,False,0.2563740249397215
LINK,-0.07236896158235062,False,0.2787746254615013
LINK,-0.07281667618503718,True,0.5134172126153966
DOGE,-0.07285799428831585,False,0.28601304990492815
LINK,-0.07294801223241598,True,0.43463318606045187
DOGE,-0.07341926234849483,True,0.5015490237920864
ADA,-0.07392636423405652,True,0.8309864269094117
AVAX,-0.07395767195767189,True,0.49014867758148795
SOL,-0.07408565827175395,True,0.6372163000353888
LINK,-0.07469605037206639,True,0.7878260370676518
AVAX,-0.07481144781144777,True,0.4743338513273611
SOL,-0.07493073509550452,True,0.5417792348874794
ADA,-0.07608936126302757,True,0.31309014991204726
AVAX,-0.0761839762611276,True,0.6817844883641617
ADA,-0.07628348605966084,True,0.7646661333103536
DOGE,-0.07631006661425788,True,0.4557383832365788
DOGE,-0.07638319728515097,True,0.4586312482500618
DOGE,-0.07686054766734285,True,0.3616745772850972
AVAX,-0.07726881720430112,True,0.5203623065671805
SOL,-0.07870355676202401,True,0.5162962397063117
SOL,-0.07898266679577814,True,0.8428069370459347
BNB,-0.07912709526840667,True,0.6960995214918074
LINK,-0.08052616449990202,True,0.7147333004948832
DOGE,-0.08259493567155618,True,0.49371013339508024
ETH,-0.08587325927468248,True,0.6801561660982771
XRP,-0.08691750084182814,True,0.5153751444567997
LINK,-0.0875513307984791,True,0.5527829766324894
LINK,-0.08778745198463511,True,0.5827164327186451
AVAX,-0.0878456821665815,True,0.6537138249808998
AVAX,-0.08959797141539894,True,0.7754743292822145
LINK,-0.08991634391944225,False,0.26832742567312895
SOL,-0.09065745376860945,True,0.632869466591124
SOL,-0.09208663651000537,True,0.6269552560146336
AVAX,-0.09258524173027982,True,0.6485755151638425
XRP,-0.0946855435074142,False,0.29760253239030265
LINK,-0.09588038942976362,True,0.579078165441309
XRP,-0.09708909169926128,True,0.5716284653833716
ADA,-0.09757390739537908,True,0.7437535116273636
SOL,-0.10508048034608786,True,0.4037188276349438
ADA,-0.1055301738097808,True,0.4671444998317419
SOL,-0.11115122156697554,True,0.4487279040286338
AVAX,-0.11564409663150732,True,0.745698251318256
LINK,-0.1160451588212782,True,0.715711034180559
DOGE,-0.12492820935989635,True,0.3354489497059395
XRP,-0.126152012118817,True,0.4844152812973802
DOGE,-0.12855299682902743,True,0.4088897843176413
DOGE,-0.13060607607863162,True,0.635652338565886
ADA,-0.13403732503888022,True,0.6594292291815246
