asset,alpha,t,alpha_bh,t_bh,group
TECH,-0.00013480835546675462,-0.8303740889146477,-7.00153635541982e-05,-0.4326669745453648,Stocks all (1D)
TEG-201506,5.908698201786408e-05,0.22024864944546302,0.00019135663454782108,0.7393781236213495,Stocks all (1D)
TEL,-0.00016836531546549738,-1.144048787743685,-0.0001962677701100209,-1.3361035311591491,Stocks all (1D)
TEN,0.0001962213319793127,0.8971300593433312,0.00025805952961900034,1.1986514865867974,Stocks all (1D)
TER,-0.00037937292048608644,-2.0674663146293812,-0.00040846385027592185,-2.1161676476305935,Stocks all (1D)
TEX,-0.00022675341308869696,-0.9219010200348849,-0.00020672720001399162,-0.7709202769147966,Stocks all (1D)
TFC,-0.000445129818816977,-3.1528935200198847,-0.0003915994412714577,-2.3391808332368393,Stocks all (1D)
TFX,-8.047217575617105e-05,-0.5133317546341205,-4.679164385687886e-05,-0.2708112375684694,Stocks all (1D)
TGNA,-0.0003572189994861725,-2.0026491873144643,-0.0002994350522153201,-1.7007545772668216,Stocks all (1D)
TGT,7.575377419472994e-05,0.49273000808339174,2.1212007100763357e-05,0.13144701585759877,Stocks all (1D)
THC,-0.00010374983913031582,-0.3620185249044767,-0.0001492616664716949,-0.4878781162637336,Stocks all (1D)
TIE-201301,0.00014102641473808354,0.5998952747032333,0.0001389668518347231,0.4743817294465767,Stocks all (1D)
TIF,-8.40011093161664e-06,-0.04205098417128674,-3.102879136573231e-05,-0.14806557706713736,Stocks all (1D)
TIP,-5.294832430351494e-05,-3.267120153150383,-4.934108254466215e-05,-3.138611746750441,Stocks all (1D)
TJX,-7.613583048097898e-06,-0.06430380663274762,2.5756180741287654e-05,0.21342675934220096,Stocks all (1D)
TKO,-0.00014994732445766803,-0.7431494085527622,-0.00019573261889454266,-0.8818088845069374,Stocks all (1D)
TKR,-6.27202382846276e-05,-0.3235894431908647,-3.601264949397593e-05,-0.17856748228669173,Stocks all (1D)
TLT,1.0359550483187232e-05,0.20750410349264473,3.902204636927064e-07,0.007871486016587485,Stocks all (1D)
TMO,-0.00014962035352369176,-1.4343951248502147,-0.0001501501119800306,-1.3274590882515518,Stocks all (1D)
TMUS,8.808466584887877e-05,0.6658670387259394,0.00010006716613711718,0.7557903453227668,Stocks all (1D)
TPL,0.0002468534971621421,1.15337144781216,8.763777979823262e-05,0.36515187501462826,Stocks all (1D)
TPR,-0.00024914941527299426,-1.3516527524891446,-0.0002275220180657339,-1.2325680933153347,Stocks all (1D)
TRGP,4.586886255302979e-05,0.21332071917829254,-6.949653517663216e-05,-0.30221347949261784,Stocks all (1D)
TRIP,-7.623881027998757e-05,-0.3499911109527178,-8.012856328031684e-05,-0.36567165502401816,Stocks all (1D)
TRMB,-0.0002840506649937352,-1.5762889790394397,-0.00030951908786710825,-1.6659609484747733,Stocks all (1D)
TROW,-0.0003964639036387784,-2.8495036029603424,-0.00037401711533013605,-2.7056209275708647,Stocks all (1D)
TRV,-0.0001580411827226428,-1.5453871112235984,-0.0001567417940633495,-1.2250172204407657,Stocks all (1D)
TSCO,0.0003279084267023613,2.4976762430390957,0.00031772395797009605,2.390302802531168,Stocks all (1D)
TSLA,-5.930767261439073e-05,-0.21403418840503954,-4.874199494628298e-05,-0.1718343265207565,Stocks all (1D)
TSN,-3.865402726248886e-05,-0.23940416684648144,-6.000763431084992e-05,-0.3276362675665536,Stocks all (1D)
TSS,6.761625818388744e-06,0.04379353407099378,-1.7513040274702372e-05,-0.11339350293712955,Stocks all (1D)
TT,-0.0001861370841999106,-1.2264915714057572,-0.00018105924957708306,-1.1459753810117326,Stocks all (1D)
TTD,0.0005977266687292134,1.722225004929103,0.0007697902860607478,2.0368455345990624,Stocks all (1D)
TTWO,7.606382131631652e-07,0.0047191698825292,2.5101483119228283e-05,0.15600307745236652,Stocks all (1D)
TWC-201605,-0.0002921434441334775,-1.8820916328742507,-0.00022427301765496921,-1.4480056902692926,Stocks all (1D)
TWTR,-0.000292849281787224,-1.1014066007840229,-0.00035164282934641456,-1.2672125604470843,Stocks all (1D)
TWX-201806,-0.00031383878896178527,-1.2926506091841117,-0.00030320834912010285,-1.2819021664426198,Stocks all (1D)
TXN,-0.00013458554363552112,-1.005944304782723,-0.0001604125892546268,-1.1988189272901908,Stocks all (1D)
TXT,-0.00036622389251457515,-2.134169743930276,-0.0003055362232183616,-1.6554358087293577,Stocks all (1D)
TYL,4.240152215266871e-05,0.24212189284969465,4.237943218933313e-05,0.24289612418814346,Stocks all (1D)
UA,-0.00020385079373258624,-0.7032468873156363,-0.00026773246060799816,-0.9793402440547323,Stocks all (1D)
UAA,-2.9528594326077734e-05,-0.12341311145782055,-1.7897036732636818e-05,-0.07390291497875538,Stocks all (1D)
UAL,-0.0001330464190711883,-0.617347408968868,-0.00016386663250864562,-0.7761524468702845,Stocks all (1D)
UBER,-0.0006562399409915053,-1.9600057833144677,-0.0005619312434155068,-1.7271402569040954,Stocks all (1D)
UDR,-0.0001816138883768199,-1.2136422438115275,-0.00010539305030759709,-0.77422832383039,Stocks all (1D)
UHS,-0.00010401695817367953,-0.6218794401033377,-0.0001121064815262227,-0.6391536239900977,Stocks all (1D)
UIS,-0.00042859142842859233,-1.4254327542255902,-0.0004217600499603236,-1.3262470413997125,Stocks all (1D)
ULTA,5.531932532775627e-05,0.2505165837712817,1.8283496388291248e-07,0.0007857346531686711,Stocks all (1D)
UNH,2.832545421641305e-05,0.2455208603716142,4.027013671212773e-05,0.3102507585034068,Stocks all (1D)
UNM,-0.00021126069423335665,-1.189714785084085,-0.00018278012799624344,-0.9615809921244509,Stocks all (1D)
UNP,-0.00014512432544212383,-1.3812078109308974,-6.873537534945594e-05,-0.6131410900424225,Stocks all (1D)
UPS,1.797959856047712e-05,0.16646589403989917,7.521626240790879e-05,0.7081283009588463,Stocks all (1D)
URBN,-0.0005219340672446531,-2.9131342910012217,-0.0004816335616035475,-2.330910560344271,Stocks all (1D)
URI,-0.00021985734306722313,-1.0673961598829338,-0.000275394193604403,-1.2415299148096952,Stocks all (1D)
USB,-0.00040620119248048833,-3.507405311396245,-0.00035931164642918423,-2.655560271892901,Stocks all (1D)
USRT,-0.00012357014043393313,-1.0071664614029046,-0.00012977016184275588,-1.0510940398737503,Stocks all (1D)
V,0.00026263461622094366,2.5219626084177014,0.0002206635354908479,2.218557331682939,Stocks all (1D)
VAR,-0.00029039811573720837,-1.8288888261392913,-0.00024232824292527515,-1.5082029452307522,Stocks all (1D)
VEEV,0.00020624234707701717,1.305106914502734,0.00019798326347015676,1.1883742194334126,Stocks all (1D)
VEGI,-0.00012335895699177313,-1.1473916275433083,-0.00011269253348651993,-1.0837010984523787,Stocks all (1D)
VEU,-0.00019635333802393032,-2.191023414682587,-0.00016441039726780468,-1.7296259248297576,Stocks all (1D)
VFC,-3.128347726472048e-05,-0.15401823990743277,-5.981229318413534e-05,-0.3007075622874097,Stocks all (1D)
VIAB,-0.0002587000708969303,-1.5612943827992998,-1.6774925452937268e-05,-0.09210695835377776,Stocks all (1D)
VIAV,-0.0002603568174530265,-1.1033894732713048,-0.00026685933033287573,-1.1160033040767354,Stocks all (1D)
VICI,-0.00018823994189752329,-0.7570483465921044,-0.00015531263178275372,-0.5792122626770287,Stocks all (1D)
VLO,-0.00025308860875196854,-1.1871939140067338,-0.0003134065645122726,-1.31295572053177,Stocks all (1D)
VMC,-0.0001922497071817812,-1.1388582830342728,-0.0001467177562571597,-0.8430719110696909,Stocks all (1D)
VMRK,-0.0001041317324208594,-0.8093015879573549,-5.361892403022724e-05,-0.39974840028529895,Stocks all (1D)
VNO,-0.000328127778515608,-1.7922438713122404,-0.0003192107790255641,-1.7069809402612042,Stocks all (1D)
VNQ,-0.00021551027976210734,-1.8746856873468773,-0.0002204884519560643,-1.805315378214779,Stocks all (1D)
VNT,-0.00019922151374445173,-0.7991932975508815,-0.00024254392499580737,-0.906930079063229,Stocks all (1D)
VOO,-0.00020867321221873232,-1.9765869103784797,-0.00016958172280934287,-1.5403892488230848,Stocks all (1D)
VRSK,0.00012171778444623936,1.0811777658524189,0.00013937846578347319,1.2455049668715406,Stocks all (1D)
VRSN,-6.949619344336419e-05,-0.4634506381849191,-6.965236774610534e-05,-0.4861501904212699,Stocks all (1D)
VRT,0.000380688499868864,1.0669477315019424,0.00043776641899943684,1.1958294276055528,Stocks all (1D)
VRTX,7.722674338493806e-05,0.40171655450411126,0.00017244003091162883,0.9191550605800775,Stocks all (1D)
VST,0.00031280554316165366,1.405295826787334,0.0003204365445072016,1.4325054832049473,Stocks all (1D)
VTI,-0.00023452459896969508,-2.930234316848652,-0.0002630770610516186,-2.8349455162525383,Stocks all (1D)
VTR,-4.0440889559776656e-05,-0.2836614223190758,-7.772481886635625e-05,-0.46338570775554067,Stocks all (1D)
VTRS,-0.0002781296135850816,-1.6022694828802617,-0.0002318071224937801,-1.3332081791564578,Stocks all (1D)
VTSS-201504,-0.0005845417569329772,-1.0231644718255946,-0.0007820042133486118,-1.2863142148072504,Stocks all (1D)
VWO,-0.0002137640277163105,-2.2199079817947505,-0.0001860157977148379,-1.840885682086975,Stocks all (1D)
VZ,1.6762813437330853e-05,0.16077535996256062,5.778267606596865e-05,0.5836491445274555,Stocks all (1D)
WAB,-0.00021643585506145928,-1.615265070486172,-0.0001559639669561686,-1.1411011005903742,Stocks all (1D)
WAT,-6.820667047302331e-05,-0.4710833570928591,-4.220379479288925e-05,-0.2932611429272609,Stocks all (1D)
WBA,-0.00016920004623206835,-1.1439908298680845,-9.6598449078798e-05,-0.6487415210044964,Stocks all (1D)
WBD,5.2492193983403544e-05,0.26275647675830277,6.090085039784805e-05,0.30425939836282095,Stocks all (1D)
WCG,0.0002894972840369489,1.6047491199070945,0.00023836296935949983,1.3040115553194627,Stocks all (1D)
WDAY,-4.144012424819314e-05,-0.2607153730411217,-3.494413929254262e-05,-0.220176274129378,Stocks all (1D)
WDC,-0.00042486228725156994,-1.7015794854662694,-0.0004872649021873498,-1.8408531580359928,Stocks all (1D)
WEC,8.917964248616393e-05,1.127581206168693,6.4385327369102e-05,0.753081094003795,Stocks all (1D)
WELL,-2.249987986568213e-05,-0.14698081223396992,-9.314778547736286e-05,-0.4864197736133897,Stocks all (1D)
WFC,-0.00038899567131008407,-2.6711744490015814,-0.0003709172870393185,-2.205134473812864,Stocks all (1D)
WFM-201708,-0.00028524199217320475,-1.2193059256958259,-0.00021110985859612954,-0.8722509136436197,Stocks all (1D)
WHR,-0.00021044896445185005,-1.003000049974661,-0.0001543041546354745,-0.7230576338014821,Stocks all (1D)
WM,2.712916658708959e-05,0.2475666273013814,3.06395246723573e-05,0.2643637795945159,Stocks all (1D)
WMB,-6.852246534459999e-07,-0.004017064596409242,1.0056186089270407e-05,0.05302856428886902,Stocks all (1D)
WMT,4.7992541852404976e-05,0.4454904084976566,7.756117826414536e-05,0.689761729849898,Stocks all (1D)
WOOD,-0.0002155317750261378,-2.0384892412730964,-0.00017211277747586,-1.6096454091701855,Stocks all (1D)
WOR,-0.0004930985396158818,-2.4531008177647484,-0.00039659512544771387,-1.9447292338667954,Stocks all (1D)
WPX,-0.00011504925687989138,-0.3598428625904615,-0.00012192628371045277,-0.37638532465210184,Stocks all (1D)
WRB,-0.0001090656214663179,-1.1199064974859871,-9.626373760449796e-05,-0.8611955474135002,Stocks all (1D)
WSM,-0.00024690942623194965,-1.0863320168833637,-0.00019903611526804984,-0.8471337873301273,Stocks all (1D)
WST,-8.447694137166295e-05,-0.49860053145706357,-0.00012901786676270045,-0.7506581166617075,Stocks all (1D)
WTW,-3.1125980083524305e-05,-0.21627254815177865,-2.317410998051837e-05,-0.19097036169969084,Stocks all (1D)
WU,1.0504421298837857e-05,0.07848142810425558,2.996381853844031e-05,0.26011243897281194,Stocks all (1D)
WY,-0.0003397946251887898,-2.0320892752826385,-0.0003052264897155051,-1.8055643407212205,Stocks all (1D)
WYND,-1.550155590472404e-05,-0.08612876779501474,0.000105439884349741,0.45301743689325946,Stocks all (1D)
WYNN,-2.5194449877156696e-05,-0.13292387607345799,3.891534728271741e-06,0.01945175155513335,Stocks all (1D)
X,-0.00010776083618119962,-0.37664984608799174,-0.00016710544904127107,-0.5602007994975705,Stocks all (1D)
XEC,0.000189613853788293,0.7668025891016537,0.00010928616650004385,0.4373693943160588,Stocks all (1D)
XEL,6.208360825563447e-05,0.6274769563911508,4.7326269529927884e-05,0.45680601779607494,Stocks all (1D)
XL-201809,-3.9415081521995156e-05,-0.1964744248417974,-7.440852598439942e-05,-0.4006214388085352,Stocks all (1D)
XLB,-0.00028522143151815725,-3.1054087039915155,-0.00021230875336109811,-2.150731621144498,Stocks all (1D)
XLC,-0.00018137660523786264,-1.0771146922559554,-0.00010854888710186303,-0.6006625597621759,Stocks all (1D)
XLE,-0.0002813890836501922,-2.161559204352808,-0.0002684718705826389,-1.7795560894717264,Stocks all (1D)
XLF,-0.00029997974890788825,-3.073053169374953,-0.0003007996292396064,-2.4970172200977006,Stocks all (1D)
XLI,-0.00025378388747352635,-2.9084810669397916,-0.0002667839869080353,-2.674758784816708,Stocks all (1D)
XLK,-0.00014651499546786253,-1.1531552055567738,-0.00016612312226593897,-1.2109601761426678,Stocks all (1D)
XLNX,-0.000199283138727766,-1.1523943288564118,-0.000133656860604397,-0.7290877875656031,Stocks all (1D)
XLP,-0.0001036971001317348,-1.59771920533881,-5.454764943853445e-05,-0.7736982924628882,Stocks all (1D)
XLRE,-5.6500467398052565e-05,-0.38036095071589876,-6.972052793825666e-05,-0.4989071753971264,Stocks all (1D)
XLU,-2.7119835004405598e-05,-0.3007175995499344,1.6213453606230098e-05,0.18758738992994856,Stocks all (1D)
XLV,-7.535392491408896e-05,-0.9907116934471863,-6.78663352311713e-05,-0.8864698931353742,Stocks all (1D)
XLY,-0.0001482516993373219,-1.4596537254302329,-0.00015945716708613388,-1.4770548629594467,Stocks all (1D)
XOM,-0.000298291774794344,-2.345202271354912,-0.00026428349816037534,-1.877331152483277,Stocks all (1D)
XRAY,6.861053248431804e-05,0.4199348369706213,7.418564287525998e-05,0.4514525718939489,Stocks all (1D)
XRX,-3.0263963126978213e-05,-0.1430276336591951,1.2813579803038013e-05,0.06069670449848459,Stocks all (1D)
XT,-0.00024064368862458186,-1.922935072278403,-0.00020649210948688003,-1.4685631652411755,Stocks all (1D)
XYL,-1.0014902644649678e-05,-0.07688266726220903,-4.190893975637611e-05,-0.3104289846323026,Stocks all (1D)
XYZ,-3.625264052746516e-07,-0.0011436781325962256,0.00020568510836962094,0.585561516390427,Stocks all (1D)
YUM,-3.6645478817676154e-05,-0.3421766553949282,1.0926628335809495e-05,0.09668243564508776,Stocks all (1D)
ZBH,-3.895755095194837e-05,-0.26818123892112594,1.791401037003201e-05,0.12661225526949577,Stocks all (1D)
ZBRA,-0.000136276401026074,-0.7332032547273696,-0.00023288754815667831,-1.1396947603353387,Stocks all (1D)
ZION,-0.00024207378146035976,-1.402236466158928,-0.0002524396119680763,-1.3956365889147673,Stocks all (1D)
ZTS,0.00013149311504392572,1.0182766033594794,0.0001817788700721288,1.1340021812718268,Stocks all (1D)
AAPL,1.9822431087081018e-05,0.13525873913889622,-0.00012107240308781201,-0.7822072911466882,Stocks top-50 A (1D)
ABBV,0.00014484617244167852,1.1588063658558811,0.00013161620314068852,1.040721138097463,Stocks top-50 A (1D)
ABT,-3.88924415200192e-05,-0.34461937589219094,-4.7200597030305235e-05,-0.39657453347546656,Stocks top-50 A (1D)
ACN,-6.088755986707143e-05,-0.4326830803467067,-4.474032357428187e-05,-0.2865941625872489,Stocks top-50 A (1D)
ADBE,-0.00010460737647452805,-0.6263048179361529,-5.469863471822177e-05,-0.31089863143628854,Stocks top-50 A (1D)
AMD,5.369713546850447e-05,0.17176276584258623,0.00015332308414433882,0.4445315373847692,Stocks top-50 A (1D)
AMGN,2.068778034994543e-05,0.15266371754035418,3.503212505103675e-05,0.28397452135496015,Stocks top-50 A (1D)
AMZN,-0.00017751815832050622,-1.0697721783420955,-0.0001694143752135026,-1.0411374470609187,Stocks top-50 A (1D)
AVGO,-0.00031798529641176526,-1.2980472271497554,-0.0002609150911691572,-1.1356682503483801,Stocks top-50 A (1D)
BAC,-0.00036677495323729487,-2.175762075100569,-0.0004602785398754099,-2.3326974680327557,Stocks top-50 A (1D)
BRK-B,-9.426087964475101e-05,-1.0592994932680697,-9.226950291013788e-05,-0.924864427541523,Stocks top-50 A (1D)
CAT,-6.26807179602515e-05,-0.40131600660048594,-8.8546855222474e-05,-0.5382436398946743,Stocks top-50 A (1D)
COST,5.974296865993184e-05,0.4132466894250687,6.636418836913542e-05,0.47342794377121916,Stocks top-50 A (1D)
CRM,-0.0001045473225731298,-0.6368244186305406,-0.00010643685332492522,-0.6458164807201545,Stocks top-50 A (1D)
CSCO,-0.00010058988185309013,-0.732062494388574,-7.506419984784424e-05,-0.5043453975560062,Stocks top-50 A (1D)
CVX,-0.0002497941778092226,-1.9220437723942059,-0.0001745605678075057,-1.2287615142207602,Stocks top-50 A (1D)
DIS,-0.00018653078174410962,-1.3416328267240485,-0.0002570258644762067,-1.6981514418715011,Stocks top-50 A (1D)
GE,0.000175340491116376,1.0253530192272877,0.00015585462725238998,0.795211346071431,Stocks top-50 A (1D)
GOOGL,-0.0003057020415058394,-2.391441983647295,-0.0002959231178635626,-2.2263367838885837,Stocks top-50 A (1D)
GS,-0.0002704469354437028,-1.8854820783525408,-0.00033722831387609267,-1.9774425203960397,Stocks top-50 A (1D)
HD,-6.688002844052813e-05,-0.5342426323182494,-9.129261557656878e-05,-0.6397989975642168,Stocks top-50 A (1D)
IBM,-0.00021034540205026915,-1.7563304007137397,-0.00018322401137144074,-1.4882537302853127,Stocks top-50 A (1D)
INTU,-6.19327118577143e-05,-0.34429359943194504,-2.677993058732602e-05,-0.1511919851718838,Stocks top-50 A (1D)
JNJ,-6.023241692276867e-05,-0.7197174245592102,-1.4772838395964665e-05,-0.16115842517815135,Stocks top-50 A (1D)
JPM,-0.00037606988619251415,-2.7747580292865637,-0.0003911758461171556,-2.271152926407315,Stocks top-50 A (1D)
KO,8.385441978990144e-05,0.8943709429122634,0.0001045142400472726,1.1245771418309451,Stocks top-50 A (1D)
LIN,-0.0001344373426037242,-1.66410448158221,-8.677212465512218e-05,-1.0334470196196153,Stocks top-50 A (1D)
LLY,4.328115504291057e-05,0.24161767322823763,7.428459686178086e-05,0.44129621001285013,Stocks top-50 A (1D)
MA,0.00011331827332170316,0.9776769052933595,8.363148704034624e-05,0.7387452304540851,Stocks top-50 A (1D)
MCD,-2.553990708457606e-05,-0.3143030507016271,-1.3307818122427144e-05,-0.15929579727698237,Stocks top-50 A (1D)
META,0.00014250436096641846,0.6358905739480261,9.186030688358303e-05,0.37877643849028997,Stocks top-50 A (1D)
MRK,-0.0001020548015507011,-0.9401166005028052,-4.558132118472857e-05,-0.43868224313421383,Stocks top-50 A (1D)
MSFT,3.0232750667505957e-05,0.23827611946763294,2.9227295140590715e-05,0.2248075973455721,Stocks top-50 A (1D)
NFLX,7.333245238836097e-05,0.32887649412644104,4.645634231178553e-05,0.18469765824403592,Stocks top-50 A (1D)
NOW,0.0001253398901741839,0.5888722506515758,0.0001565386498125073,0.7432081180063436,Stocks top-50 A (1D)
NVDA,-0.00033904567224969835,-1.3477651888440612,-0.0003267990994309566,-1.3172916679163227,Stocks top-50 A (1D)
ORCL,-6.863849026815233e-05,-0.39809849558291727,-3.369557752997276e-05,-0.19747352679737756,Stocks top-50 A (1D)
PEP,-9.456228803880921e-05,-1.1285927481174012,-4.965782858087804e-05,-0.5460053851919621,Stocks top-50 A (1D)
PG,2.392678598644358e-05,0.3005845781917429,3.131493231429738e-05,0.3616915368784335,Stocks top-50 A (1D)
PM,-2.0719314715679342e-05,-0.1868427738939518,-2.8782876292674494e-05,-0.26007258584174375,Stocks top-50 A (1D)
QCOM,-0.00034256801292327206,-2.221428741846615,-0.00033430302981963915,-2.144226723625606,Stocks top-50 A (1D)
TMO,-0.00014962035352369176,-1.4343951248502147,-0.0001501501119800306,-1.3274590882515518,Stocks top-50 A (1D)
TSLA,-5.930767261439073e-05,-0.21403418840503954,-4.874199494628298e-05,-0.1718343265207565,Stocks top-50 A (1D)
TXN,-0.00013458554363552112,-1.005944304782723,-0.0001604125892546268,-1.1988189272901908,Stocks top-50 A (1D)
UNH,2.832545421641305e-05,0.2455208603716142,4.027013671212773e-05,0.3102507585034068,Stocks top-50 A (1D)
V,0.00026263461622094366,2.5219626084177014,0.0002206635354908479,2.218557331682939,Stocks top-50 A (1D)
VZ,1.6762813437330853e-05,0.16077535996256062,5.778267606596865e-05,0.5836491445274555,Stocks top-50 A (1D)
WFC,-0.00038899567131008407,-2.6711744490015814,-0.0003709172870393185,-2.205134473812864,Stocks top-50 A (1D)
WMT,4.7992541852404976e-05,0.4454904084976566,7.756117826414536e-05,0.689761729849898,Stocks top-50 A (1D)
XOM,-0.000298291774794344,-2.345202271354912,-0.00026428349816037534,-1.877331152483277,Stocks top-50 A (1D)
BTCUSDT,-1.4445378353801624e-05,-0.2035863519516465,-7.186050023320132e-05,-1.016612130094983,Crypto 4h
ETHUSDT,1.432159535191137e-05,0.1678964958026726,-4.263148499938105e-05,-0.4755655620323183,Crypto 4h
BNBUSDT,-6.0748205115163104e-05,-0.5979112140244391,-0.00011854302600201522,-0.9234296852611742,Crypto 4h
XRPUSDT,-5.4505835669451865e-05,-0.4350058147095159,-5.28591617762721e-05,-0.42400267853698576,Crypto 4h
ADAUSDT,3.238992223443249e-05,0.26958010769213425,-3.3136587207557274e-05,-0.2537488677593737,Crypto 4h
TRXUSDT,7.458585245153809e-05,0.8085402105594229,8.920653566918591e-05,1.070110495156618,Crypto 4h
DOGEUSDT,-8.353789803343183e-05,-0.5820334116452623,-0.0001989940696018141,-1.2168899584454616,Crypto 4h
ZECUSDT,0.00011885551114270278,0.818795249761344,7.329055588301114e-05,0.4875923735509693,Crypto 4h
BCHUSDT,2.644244213506003e-05,0.250094583937677,-2.669285078051722e-06,-0.02422364108044497,Crypto 4h
SOLUSDT,8.295844011890138e-05,0.6075392789132253,2.169231766629266e-05,0.16261637560485054,Crypto 4h
BTCUSDT,-0.0002798477770278922,-0.6170017210076819,-0.0006660263205715899,-1.2709603402506995,Crypto 1D
ETHUSDT,-0.0006251861156594886,-1.098047312094392,-0.0009051670623291815,-1.3117694913197029,Crypto 1D
BNBUSDT,-0.00018958531674774545,-0.34956991647545427,-0.00034690117453479763,-0.4983548528586451,Crypto 1D
XRPUSDT,-0.00022314854251759766,-0.32212128467613677,-0.0003341069967621472,-0.4436175717701174,Crypto 1D
ADAUSDT,-6.133267277764502e-05,-0.09588662331897713,-0.001146049636630468,-1.3061723077666312,Crypto 1D
TRXUSDT,-2.575878327550968e-05,-0.04866388526258835,-6.968493877866324e-05,-0.13002747173448675,Crypto 1D
DOGEUSDT,9.109471418653435e-05,0.11165853995227308,-0.0006364888708983921,-0.7028921323472176,Crypto 1D
ZECUSDT,0.0003090304026281186,0.3613375723495726,0.0002481633926216245,0.270574971710645,Crypto 1D
BCHUSDT,-0.00046682236504777715,-0.5842779133564338,-0.0007110411112970945,-0.8855189189425297,Crypto 1D
SOLUSDT,-0.0004767374267717539,-0.5821714633152922,-0.001140201252640904,-1.148336684087848,Crypto 1D
