cand,label,cfg,split,fpt,miss,delay
"B2|('H', 10, 0.5, -0.5)",B2,"('H', 10, 0.5, -0.5)",2,0.0,0.5,15.5
"B2|('H', 10, 0.5, 0.0)",B2,"('H', 10, 0.5, 0.0)",2,0.6,0.7613050494560833,31.75
"B2|('H', 10, 0.5, 0.25)",B2,"('H', 10, 0.5, 0.25)",2,1.0,0.8815063404086801,39.0
"B2|('C', 0, 0.0, 0.5)",B2,"('C', 0, 0.0, 0.5)",2,0.875,0.5,18.5
"B2|('C', 0, 0.0, 1)",B2,"('C', 0, 0.0, 1)",2,0.6666666666666666,0.5,20.5
"B2|('C', 0, 0.0, 2)",B2,"('C', 0, 0.0, 2)",2,0.5,0.5,19.0
"B2|('C', 0, 0.0, 4)",B2,"('C', 0, 0.0, 4)",2,0.4,0.5,17.0
"B2|('C', 0, 0.0, 8)",B2,"('C', 0, 0.0, 8)",2,0.25,0.5,16.0
"B2|('C', 0, 0.1, 0.5)",B2,"('C', 0, 0.1, 0.5)",2,0.5357142857142857,0.5,21.25
"B2|('C', 0, 0.1, 1)",B2,"('C', 0, 0.1, 1)",2,0.5,0.5,18.75
"B2|('C', 0, 0.1, 2)",B2,"('C', 0, 0.1, 2)",2,0.3333333333333333,0.5,16.25
"B2|('C', 0, 0.1, 4)",B2,"('C', 0, 0.1, 4)",2,0.25,0.5,16.25
"B2|('C', 0, 0.1, 8)",B2,"('C', 0, 0.1, 8)",2,0.125,0.5,14.75
"B2|('C', 0, 0.2, 0.5)",B2,"('C', 0, 0.2, 0.5)",2,0.3333333333333333,0.5,18.25
"B2|('C', 0, 0.2, 1)",B2,"('C', 0, 0.2, 1)",2,0.2857142857142857,0.5,16.0
"B2|('C', 0, 0.2, 2)",B2,"('C', 0, 0.2, 2)",2,0.25,0.5,17.5
"B2|('C', 0, 0.2, 4)",B2,"('C', 0, 0.2, 4)",2,0.125,0.5,15.75
"B2|('C', 0, 0.2, 8)",B2,"('C', 0, 0.2, 8)",2,0.0,0.5,14.25
"B2|('C', 0, 0.3, 0.5)",B2,"('C', 0, 0.3, 0.5)",2,0.225,0.5,16.0
"B2|('C', 0, 0.3, 1)",B2,"('C', 0, 0.3, 1)",2,0.15476190476190477,0.5,15.25
"B2|('C', 0, 0.3, 2)",B2,"('C', 0, 0.3, 2)",2,0.0,0.5,15.75
"B2|('C', 0, 0.3, 4)",B2,"('C', 0, 0.3, 4)",2,0.0,0.5,14.25
"B2|('C', 0, 0.3, 8)",B2,"('C', 0, 0.3, 8)",2,0.0,0.5,14.25
"B1w|('H', 1, 0.1, -0.1)",B1w,"('H', 1, 0.1, -0.1)",2,6.6,0.24305955596983841,5.5
"B1w|('H', 1, 0.1, 0.0)",B1w,"('H', 1, 0.1, 0.0)",2,13.416666666666668,0.24479359610271345,6.0
"B1w|('H', 1, 0.1, 0.05)",B1w,"('H', 1, 0.1, 0.05)",2,17.208333333333336,0.24479359610271345,6.0
"B1w|('H', 1, 0.2, -0.2)",B1w,"('H', 1, 0.2, -0.2)",2,4.333333333333333,0.30149486193821334,8.0
"B1w|('H', 1, 0.2, 0.0)",B1w,"('H', 1, 0.2, 0.0)",2,12.0,0.3049724016302527,8.0
"B1w|('H', 1, 0.2, 0.1)",B1w,"('H', 1, 0.2, 0.1)",2,16.45,0.3049724016302527,8.25
"B1w|('H', 1, 0.3, -0.3)",B1w,"('H', 1, 0.3, -0.3)",2,3.0,0.3277482659884288,10.0
"B1w|('H', 1, 0.3, 0.0)",B1w,"('H', 1, 0.3, 0.0)",2,9.75,0.34612150153839216,11.0
"B1w|('H', 1, 0.3, 0.15)",B1w,"('H', 1, 0.3, 0.15)",2,14.125,0.34612150153839216,11.5
"B1w|('H', 1, 0.4, -0.4)",B1w,"('H', 1, 0.4, -0.4)",2,0.75,0.4831724071906959,14.75
"B1w|('H', 1, 0.4, 0.0)",B1w,"('H', 1, 0.4, 0.0)",2,6.2,0.5,16.0
"B1w|('H', 1, 0.4, 0.2)",B1w,"('H', 1, 0.4, 0.2)",2,9.708333333333332,0.5,16.75
"B1w|('H', 1, 0.5, -0.5)",B1w,"('H', 1, 0.5, -0.5)",2,0.0,0.5,12.5
"B1w|('H', 1, 0.5, 0.0)",B1w,"('H', 1, 0.5, 0.0)",2,4.291666666666666,0.6440532281510445,25.25
"B1w|('H', 1, 0.5, 0.25)",B1w,"('H', 1, 0.5, 0.25)",2,7.791666666666666,0.6482548504035989,25.75
"B1w|('H', 3, 0.1, -0.1)",B1w,"('H', 3, 0.1, -0.1)",2,3.708333333333333,0.2998340600651992,8.75
"B1w|('H', 3, 0.1, 0.0)",B1w,"('H', 3, 0.1, 0.0)",2,9.0,0.30431443987799567,9.0
"B1w|('H', 3, 0.1, 0.05)",B1w,"('H', 3, 0.1, 0.05)",2,10.325,0.30431443987799567,9.0
"B1w|('H', 3, 0.2, -0.2)",B1w,"('H', 3, 0.2, -0.2)",2,2.6125,0.34609972336452866,10.5
"B1w|('H', 3, 0.2, 0.0)",B1w,"('H', 3, 0.2, 0.0)",2,7.45,0.35170793051925775,11.75
"B1w|('H', 3, 0.2, 0.1)",B1w,"('H', 3, 0.2, 0.1)",2,9.1,0.35252143592294616,12.0
"B1w|('H', 3, 0.3, -0.3)",B1w,"('H', 3, 0.3, -0.3)",2,1.7142857142857142,0.4200467126644348,13.5
"B1w|('H', 3, 0.3, 0.0)",B1w,"('H', 3, 0.3, 0.0)",2,5.875,0.42905977244519466,15.25
"B1w|('H', 3, 0.3, 0.15)",B1w,"('H', 3, 0.3, 0.15)",2,7.625,0.42905977244519466,16.0
"B1w|('H', 3, 0.4, -0.4)",B1w,"('H', 3, 0.4, -0.4)",2,0.0,0.5,12.5
"B1w|('H', 3, 0.4, 0.0)",B1w,"('H', 3, 0.4, 0.0)",2,3.5,0.6560524168232896,23.0
"B1w|('H', 3, 0.4, 0.2)",B1w,"('H', 3, 0.4, 0.2)",2,5.325,0.6595344035352195,24.0
"B1w|('H', 3, 0.5, -0.5)",B1w,"('H', 3, 0.5, -0.5)",2,0.0,0.5,12.5
"B1w|('H', 3, 0.5, 0.0)",B1w,"('H', 3, 0.5, 0.0)",2,3.0,0.7398986817814475,27.0
"B1w|('H', 3, 0.5, 0.25)",B1w,"('H', 3, 0.5, 0.25)",2,4.5,0.7398986817814475,28.0
"B1w|('H', 5, 0.1, -0.1)",B1w,"('H', 5, 0.1, -0.1)",2,3.0,0.32111864813233976,9.75
"B1w|('H', 5, 0.1, 0.0)",B1w,"('H', 5, 0.1, 0.0)",2,7.225,0.33274043857238955,10.5
"B1w|('H', 5, 0.1, 0.05)",B1w,"('H', 5, 0.1, 0.05)",2,8.5,0.33274043857238955,10.5
"B1w|('H', 5, 0.2, -0.2)",B1w,"('H', 5, 0.2, -0.2)",2,2.0,0.36568547642275273,12.5
"B1w|('H', 5, 0.2, 0.0)",B1w,"('H', 5, 0.2, 0.0)",2,6.0,0.38224760116288825,13.25
"B1w|('H', 5, 0.2, 0.1)",B1w,"('H', 5, 0.2, 0.1)",2,7.171428571428572,0.38224760116288825,14.0
"B1w|('H', 5, 0.3, -0.3)",B1w,"('H', 5, 0.3, -0.3)",2,1.0,0.45141568380175134,17.5
"B1w|('H', 5, 0.3, 0.0)",B1w,"('H', 5, 0.3, 0.0)",2,4.366666666666667,0.5,19.0
"B1w|('H', 5, 0.3, 0.15)",B1w,"('H', 5, 0.3, 0.15)",2,5.775,0.5,20.0
"B1w|('H', 5, 0.4, -0.4)",B1w,"('H', 5, 0.4, -0.4)",2,0.0,0.5,12.0
"B1w|('H', 5, 0.4, 0.0)",B1w,"('H', 5, 0.4, 0.0)",2,2.75,0.692020954264106,25.0
"B1w|('H', 5, 0.4, 0.2)",B1w,"('H', 5, 0.4, 0.2)",2,4.0,0.7128202348964234,26.0
"B1w|('H', 5, 0.5, -0.5)",B1w,"('H', 5, 0.5, -0.5)",2,0.0,0.5,12.5
"B1w|('H', 5, 0.5, 0.0)",B1w,"('H', 5, 0.5, 0.0)",2,2.2666666666666666,0.7774610610578496,30.5
"B1w|('H', 5, 0.5, 0.25)",B1w,"('H', 5, 0.5, 0.25)",2,3.6333333333333333,0.7802348171565705,32.25
"B1w|('H', 10, 0.1, -0.1)",B1w,"('H', 10, 0.1, -0.1)",2,2.0,0.36012108678578314,13.0
"B1w|('H', 10, 0.1, 0.0)",B1w,"('H', 10, 0.1, 0.0)",2,5.171428571428572,0.3678346607061237,13.0
"B1w|('H', 10, 0.1, 0.05)",B1w,"('H', 10, 0.1, 0.05)",2,6.0,0.38588181406723476,13.25
"B1w|('H', 10, 0.2, -0.2)",B1w,"('H', 10, 0.2, -0.2)",2,1.2,0.4411274476346233,18.0
"B1w|('H', 10, 0.2, 0.0)",B1w,"('H', 10, 0.2, 0.0)",2,4.0,0.4888484998234599,19.25
"B1w|('H', 10, 0.2, 0.1)",B1w,"('H', 10, 0.2, 0.1)",2,4.708333333333334,0.49958509544883123,19.5
"B1w|('H', 10, 0.3, -0.3)",B1w,"('H', 10, 0.3, -0.3)",2,0.2361111111111111,0.5,20.0
"B1w|('H', 10, 0.3, 0.0)",B1w,"('H', 10, 0.3, 0.0)",2,2.7333333333333334,0.6253079148845444,24.25
"B1w|('H', 10, 0.3, 0.15)",B1w,"('H', 10, 0.3, 0.15)",2,3.45,0.6412627201997272,25.0
"B1w|('H', 10, 0.4, -0.4)",B1w,"('H', 10, 0.4, -0.4)",2,0.0,0.5,12.5
"B1w|('H', 10, 0.4, 0.0)",B1w,"('H', 10, 0.4, 0.0)",2,2.0,0.7131746435057791,30.0
"B1w|('H', 10, 0.4, 0.2)",B1w,"('H', 10, 0.4, 0.2)",2,2.6333333333333333,0.7469681242219144,31.25
"B1w|('H', 10, 0.5, -0.5)",B1w,"('H', 10, 0.5, -0.5)",2,0.0,0.5,13.5
"B1w|('H', 10, 0.5, 0.0)",B1w,"('H', 10, 0.5, 0.0)",2,1.5,0.8642907629854907,37.0
"B1w|('H', 10, 0.5, 0.25)",B1w,"('H', 10, 0.5, 0.25)",2,2.1833333333333336,0.8682782226381289,38.5
"B1w|('C', 0, 0.0, 0.5)",B1w,"('C', 0, 0.0, 0.5)",2,4.2,0.2944986863823318,8.0
"B1w|('C', 0, 0.0, 1)",B1w,"('C', 0, 0.0, 1)",2,3.0,0.3181501821544444,10.0
"B1w|('C', 0, 0.0, 2)",B1w,"('C', 0, 0.0, 2)",2,2.1547619047619047,0.35493814140043767,13.0
"B1w|('C', 0, 0.0, 4)",B1w,"('C', 0, 0.0, 4)",2,1.1428571428571428,0.4144768748346143,17.25
"B1w|('C', 0, 0.0, 8)",B1w,"('C', 0, 0.0, 8)",2,0.35416666666666663,0.5,20.0
"B1w|('C', 0, 0.1, 0.5)",B1w,"('C', 0, 0.1, 0.5)",2,3.0,0.3229763681043275,9.75
"B1w|('C', 0, 0.1, 1)",B1w,"('C', 0, 0.1, 1)",2,2.0625,0.37320859417981234,11.75
"B1w|('C', 0, 0.1, 2)",B1w,"('C', 0, 0.1, 2)",2,1.3333333333333333,0.4499773842539457,17.25
"B1w|('C', 0, 0.1, 4)",B1w,"('C', 0, 0.1, 4)",2,0.5,0.5,20.0
"B1w|('C', 0, 0.1, 8)",B1w,"('C', 0, 0.1, 8)",2,0.0,0.5,14.75
"B1w|('C', 0, 0.2, 0.5)",B1w,"('C', 0, 0.2, 0.5)",2,2.0,0.4003773125451162,12.0
"B1w|('C', 0, 0.2, 1)",B1w,"('C', 0, 0.2, 1)",2,1.2,0.4276147588947917,17.0
"B1w|('C', 0, 0.2, 2)",B1w,"('C', 0, 0.2, 2)",2,0.41428571428571426,0.5,16.25
"B1w|('C', 0, 0.2, 4)",B1w,"('C', 0, 0.2, 4)",2,0.0,0.5,14.0
"B1w|('C', 0, 0.2, 8)",B1w,"('C', 0, 0.2, 8)",2,0.0,0.5,13.25
"B1w|('C', 0, 0.3, 0.5)",B1w,"('C', 0, 0.3, 0.5)",2,0.6666666666666666,0.5,15.0
"B1w|('C', 0, 0.3, 1)",B1w,"('C', 0, 0.3, 1)",2,0.0,0.5,14.0
"B1w|('C', 0, 0.3, 2)",B1w,"('C', 0, 0.3, 2)",2,0.0,0.5,12.5
"B1w|('C', 0, 0.3, 4)",B1w,"('C', 0, 0.3, 4)",2,0.0,0.5,13.5
"B1w|('C', 0, 0.3, 8)",B1w,"('C', 0, 0.3, 8)",2,0.0,0.5,16.75
"T1|('H', 1, 0.1, -0.1)",T1,"('H', 1, 0.1, -0.1)",2,4.155555555555555,0.32716602717203724,11.0
"T1|('H', 1, 0.1, 0.0)",T1,"('H', 1, 0.1, 0.0)",2,8.916666666666668,0.32716602717203724,11.0
"T1|('H', 1, 0.1, 0.05)",T1,"('H', 1, 0.1, 0.05)",2,11.5,0.329853126865155,11.0
"T1|('H', 1, 0.2, -0.2)",T1,"('H', 1, 0.2, -0.2)",2,3.0,0.3557682666614379,12.25
"T1|('H', 1, 0.2, 0.0)",T1,"('H', 1, 0.2, 0.0)",2,8.0,0.3557682666614379,12.75
"T1|('H', 1, 0.2, 0.1)",T1,"('H', 1, 0.2, 0.1)",2,10.9,0.36558343633343615,12.75
"T1|('H', 1, 0.3, -0.3)",T1,"('H', 1, 0.3, -0.3)",2,2.291666666666667,0.39699714533508224,14.5
"T1|('H', 1, 0.3, 0.0)",T1,"('H', 1, 0.3, 0.0)",2,6.8,0.39915940929600585,14.5
"T1|('H', 1, 0.3, 0.15)",T1,"('H', 1, 0.3, 0.15)",2,9.75,0.40063363152073067,14.5
"T1|('H', 1, 0.4, -0.4)",T1,"('H', 1, 0.4, -0.4)",2,1.6,0.46672173641799536,18.5
"T1|('H', 1, 0.4, 0.0)",T1,"('H', 1, 0.4, 0.0)",2,5.666666666666667,0.46672173641799536,18.75
"T1|('H', 1, 0.4, 0.2)",T1,"('H', 1, 0.4, 0.2)",2,9.0,0.47924288738815835,18.75
"T1|('H', 1, 0.5, -0.5)",T1,"('H', 1, 0.5, -0.5)",2,1.0714285714285714,0.5001651117212127,22.25
"T1|('H', 1, 0.5, 0.0)",T1,"('H', 1, 0.5, 0.0)",2,4.619047619047619,0.5194684292511338,23.0
"T1|('H', 1, 0.5, 0.25)",T1,"('H', 1, 0.5, 0.25)",2,7.666666666666667,0.5234200032261285,23.0
"T1|('H', 3, 0.1, -0.1)",T1,"('H', 3, 0.1, -0.1)",2,2.75,0.3744096909106413,13.0
"T1|('H', 3, 0.1, 0.0)",T1,"('H', 3, 0.1, 0.0)",2,5.708333333333334,0.3744096909106413,13.0
"T1|('H', 3, 0.1, 0.05)",T1,"('H', 3, 0.1, 0.05)",2,6.8,0.3744096909106413,13.0
"T1|('H', 3, 0.2, -0.2)",T1,"('H', 3, 0.2, -0.2)",2,2.0,0.3954594212872583,16.0
"T1|('H', 3, 0.2, 0.0)",T1,"('H', 3, 0.2, 0.0)",2,5.0,0.4040924298803593,16.25
"T1|('H', 3, 0.2, 0.1)",T1,"('H', 3, 0.2, 0.1)",2,6.300000000000001,0.4040924298803593,16.75
"T1|('H', 3, 0.3, -0.3)",T1,"('H', 3, 0.3, -0.3)",2,1.6,0.44556553586253067,19.25
"T1|('H', 3, 0.3, 0.0)",T1,"('H', 3, 0.3, 0.0)",2,4.5,0.45708005884640246,19.75
"T1|('H', 3, 0.3, 0.15)",T1,"('H', 3, 0.3, 0.15)",2,5.916666666666666,0.45708005884640246,19.75
"T1|('H', 3, 0.4, -0.4)",T1,"('H', 3, 0.4, -0.4)",2,1.0,0.5117136050377353,22.25
"T1|('H', 3, 0.4, 0.0)",T1,"('H', 3, 0.4, 0.0)",2,3.9375,0.5291706737130362,23.0
"T1|('H', 3, 0.4, 0.2)",T1,"('H', 3, 0.4, 0.2)",2,5.0,0.5369126315302046,23.0
"T1|('H', 3, 0.5, -0.5)",T1,"('H', 3, 0.5, -0.5)",2,0.8,0.5213248503679363,26.5
"T1|('H', 3, 0.5, 0.0)",T1,"('H', 3, 0.5, 0.0)",2,3.0,0.6066895027466372,28.0
"T1|('H', 3, 0.5, 0.25)",T1,"('H', 3, 0.5, 0.25)",2,4.0,0.6066895027466372,28.25
"T1|('H', 5, 0.1, -0.1)",T1,"('H', 5, 0.1, -0.1)",2,2.0,0.39146259570634967,15.5
"T1|('H', 5, 0.1, 0.0)",T1,"('H', 5, 0.1, 0.0)",2,4.775,0.3930960971816877,15.5
"T1|('H', 5, 0.1, 0.05)",T1,"('H', 5, 0.1, 0.05)",2,5.5,0.3964643926809953,15.5
"T1|('H', 5, 0.2, -0.2)",T1,"('H', 5, 0.2, -0.2)",2,1.6904761904761905,0.43073288635536444,18.75
"T1|('H', 5, 0.2, 0.0)",T1,"('H', 5, 0.2, 0.0)",2,4.5,0.44064912098543835,19.0
"T1|('H', 5, 0.2, 0.1)",T1,"('H', 5, 0.2, 0.1)",2,5.0,0.4444670554956079,19.0
"T1|('H', 5, 0.3, -0.3)",T1,"('H', 5, 0.3, -0.3)",2,1.3333333333333333,0.4596526058342114,21.0
"T1|('H', 5, 0.3, 0.0)",T1,"('H', 5, 0.3, 0.0)",2,3.9375,0.4845735143704438,22.5
"T1|('H', 5, 0.3, 0.15)",T1,"('H', 5, 0.3, 0.15)",2,4.633333333333333,0.4915045579545894,23.0
"T1|('H', 5, 0.4, -0.4)",T1,"('H', 5, 0.4, -0.4)",2,1.0,0.5078016349016526,24.25
"T1|('H', 5, 0.4, 0.0)",T1,"('H', 5, 0.4, 0.0)",2,3.0,0.5592409140572785,26.0
"T1|('H', 5, 0.4, 0.2)",T1,"('H', 5, 0.4, 0.2)",2,4.083333333333334,0.5604716892083985,26.0
"T1|('H', 5, 0.5, -0.5)",T1,"('H', 5, 0.5, -0.5)",2,0.6666666666666666,0.5,26.25
"T1|('H', 5, 0.5, 0.0)",T1,"('H', 5, 0.5, 0.0)",2,2.645833333333333,0.6635817771356616,31.0
"T1|('H', 5, 0.5, 0.25)",T1,"('H', 5, 0.5, 0.25)",2,3.25,0.6685193094774373,31.0
"T1|('H', 10, 0.1, -0.1)",T1,"('H', 10, 0.1, -0.1)",2,1.6666666666666667,0.42361182846082823,19.5
"T1|('H', 10, 0.1, 0.0)",T1,"('H', 10, 0.1, 0.0)",2,4.0,0.4255792813980256,20.0
"T1|('H', 10, 0.1, 0.05)",T1,"('H', 10, 0.1, 0.05)",2,4.0,0.4255792813980256,20.0
"T1|('H', 10, 0.2, -0.2)",T1,"('H', 10, 0.2, -0.2)",2,1.3333333333333333,0.4686554850253074,22.5
"T1|('H', 10, 0.2, 0.0)",T1,"('H', 10, 0.2, 0.0)",2,3.3333333333333335,0.47597257524532743,23.0
"T1|('H', 10, 0.2, 0.1)",T1,"('H', 10, 0.2, 0.1)",2,3.770833333333333,0.4831524084730792,23.5
"T1|('H', 10, 0.3, -0.3)",T1,"('H', 10, 0.3, -0.3)",2,1.0,0.5,25.0
"T1|('H', 10, 0.3, 0.0)",T1,"('H', 10, 0.3, 0.0)",2,3.0,0.532641759143994,26.25
"T1|('H', 10, 0.3, 0.15)",T1,"('H', 10, 0.3, 0.15)",2,3.4017857142857144,0.5615662911632331,26.5
"T1|('H', 10, 0.4, -0.4)",T1,"('H', 10, 0.4, -0.4)",2,0.6666666666666666,0.5,26.75
"T1|('H', 10, 0.4, 0.0)",T1,"('H', 10, 0.4, 0.0)",2,2.4,0.6126582186227306,31.0
"T1|('H', 10, 0.4, 0.2)",T1,"('H', 10, 0.4, 0.2)",2,3.0,0.64745197797477,31.25
"T1|('H', 10, 0.5, -0.5)",T1,"('H', 10, 0.5, -0.5)",2,0.3333333333333333,0.5,23.75
"T1|('H', 10, 0.5, 0.0)",T1,"('H', 10, 0.5, 0.0)",2,2.0,0.7108038122328879,35.0
"T1|('H', 10, 0.5, 0.25)",T1,"('H', 10, 0.5, 0.25)",2,2.5,0.7308427007384535,36.0
"T1|('C', 0, 0.0, 0.5)",T1,"('C', 0, 0.0, 0.5)",2,3.0,0.36953858622213326,12.5
"T1|('C', 0, 0.0, 1)",T1,"('C', 0, 0.0, 1)",2,2.225,0.3828122860659662,14.5
"T1|('C', 0, 0.0, 2)",T1,"('C', 0, 0.0, 2)",2,1.75,0.41002998516947153,18.0
"T1|('C', 0, 0.0, 4)",T1,"('C', 0, 0.0, 4)",2,1.2678571428571428,0.462529398198135,23.75
"T1|('C', 0, 0.0, 8)",T1,"('C', 0, 0.0, 8)",2,0.8819444444444444,0.5,26.75
"T1|('C', 0, 0.1, 0.5)",T1,"('C', 0, 0.1, 0.5)",2,2.1547619047619047,0.3960128122455907,15.0
"T1|('C', 0, 0.1, 1)",T1,"('C', 0, 0.1, 1)",2,1.7321428571428572,0.41177046394195727,18.25
"T1|('C', 0, 0.1, 2)",T1,"('C', 0, 0.1, 2)",2,1.5,0.4464103686243154,21.25
"T1|('C', 0, 0.1, 4)",T1,"('C', 0, 0.1, 4)",2,1.0,0.5,24.5
"T1|('C', 0, 0.1, 8)",T1,"('C', 0, 0.1, 8)",2,0.5,0.5,26.25
"T1|('C', 0, 0.2, 0.5)",T1,"('C', 0, 0.2, 0.5)",2,1.6458333333333335,0.4187861918583029,18.75
"T1|('C', 0, 0.2, 1)",T1,"('C', 0, 0.2, 1)",2,1.4017857142857144,0.4652712711786898,21.0
"T1|('C', 0, 0.2, 2)",T1,"('C', 0, 0.2, 2)",2,1.0,0.5,23.0
"T1|('C', 0, 0.2, 4)",T1,"('C', 0, 0.2, 4)",2,0.7142857142857143,0.5,26.75
"T1|('C', 0, 0.2, 8)",T1,"('C', 0, 0.2, 8)",2,0.3333333333333333,0.5,22.25
"T1|('C', 0, 0.3, 0.5)",T1,"('C', 0, 0.3, 0.5)",2,1.25,0.4932876981158783,21.0
"T1|('C', 0, 0.3, 1)",T1,"('C', 0, 0.3, 1)",2,1.0,0.5073030981178717,23.25
"T1|('C', 0, 0.3, 2)",T1,"('C', 0, 0.3, 2)",2,0.75,0.5,25.5
"T1|('C', 0, 0.3, 4)",T1,"('C', 0, 0.3, 4)",2,0.41428571428571426,0.5,22.75
"T1|('C', 0, 0.3, 8)",T1,"('C', 0, 0.3, 8)",2,0.0,0.5,17.0
"TS|('H', 1, 0.1, -0.1)",TS,"('H', 1, 0.1, -0.1)",2,2.3333333333333335,0.0654008134066866,2.5
"TS|('H', 1, 0.1, 0.0)",TS,"('H', 1, 0.1, 0.0)",2,9.476190476190476,0.21938630115602425,7.75
"TS|('H', 1, 0.1, 0.05)",TS,"('H', 1, 0.1, 0.05)",2,11.5,0.2391249173791553,9.75
"TS|('H', 1, 0.2, -0.2)",TS,"('H', 1, 0.2, -0.2)",2,0.0,0.5,8.0
"TS|('H', 1, 0.2, 0.0)",TS,"('H', 1, 0.2, 0.0)",2,5.5,0.5293008374852428,26.5
"TS|('H', 1, 0.2, 0.1)",TS,"('H', 1, 0.2, 0.1)",2,6.45,0.5991937611679776,29.5
"TS|('H', 1, 0.3, -0.3)",TS,"('H', 1, 0.3, -0.3)",2,0.0,0.5,11.75
"TS|('H', 1, 0.3, 0.0)",TS,"('H', 1, 0.3, 0.0)",2,1.2916666666666665,1.0,47.0
"TS|('H', 1, 0.3, 0.15)",TS,"('H', 1, 0.3, 0.15)",2,1.775,1.0,52.0
"TS|('H', 1, 0.4, -0.4)",TS,"('H', 1, 0.4, -0.4)",2,0.0,0.5,12.5
"TS|('H', 1, 0.4, 0.0)",TS,"('H', 1, 0.4, 0.0)",2,0.25,1.0,60.0
"TS|('H', 1, 0.4, 0.2)",TS,"('H', 1, 0.4, 0.2)",2,0.5,1.0,67.5
"TS|('H', 1, 0.5, -0.5)",TS,"('H', 1, 0.5, -0.5)",2,0.0,0.5,13.25
"TS|('H', 1, 0.5, 0.0)",TS,"('H', 1, 0.5, 0.0)",2,0.0,1.0,66.5
"TS|('H', 1, 0.5, 0.25)",TS,"('H', 1, 0.5, 0.25)",2,0.0,1.0,87.5
"TS|('H', 3, 0.1, -0.1)",TS,"('H', 3, 0.1, -0.1)",2,1.0,0.20626262672375537,6.25
"TS|('H', 3, 0.1, 0.0)",TS,"('H', 3, 0.1, 0.0)",2,5.154761904761905,0.4866804543343015,13.0
"TS|('H', 3, 0.1, 0.05)",TS,"('H', 3, 0.1, 0.05)",2,6.8,0.5,14.0
"TS|('H', 3, 0.2, -0.2)",TS,"('H', 3, 0.2, -0.2)",2,0.0,0.5,10.25
"TS|('H', 3, 0.2, 0.0)",TS,"('H', 3, 0.2, 0.0)",2,2.071428571428571,0.6319508049098463,28.75
"TS|('H', 3, 0.2, 0.1)",TS,"('H', 3, 0.2, 0.1)",2,2.775,0.7787488735273598,33.0
"TS|('H', 3, 0.3, -0.3)",TS,"('H', 3, 0.3, -0.3)",2,0.0,0.5,12.0
"TS|('H', 3, 0.3, 0.0)",TS,"('H', 3, 0.3, 0.0)",2,0.7083333333333333,1.0,44.25
"TS|('H', 3, 0.3, 0.15)",TS,"('H', 3, 0.3, 0.15)",2,0.75,1.0,52.5
"TS|('H', 3, 0.4, -0.4)",TS,"('H', 3, 0.4, -0.4)",2,0.0,0.5,12.5
"TS|('H', 3, 0.4, 0.0)",TS,"('H', 3, 0.4, 0.0)",2,0.3333333333333333,1.0,49.5
"TS|('H', 3, 0.4, 0.2)",TS,"('H', 3, 0.4, 0.2)",2,0.16666666666666666,1.0,76.5
"TS|('H', 3, 0.5, -0.5)",TS,"('H', 3, 0.5, -0.5)",2,0.0,0.5,13.25
"TS|('H', 3, 0.5, 0.0)",TS,"('H', 3, 0.5, 0.0)",2,0.25,1.0,53.75
"TS|('H', 3, 0.5, 0.25)",TS,"('H', 3, 0.5, 0.25)",2,0.0,1.0,89.75
"TS|('H', 5, 0.1, -0.1)",TS,"('H', 5, 0.1, -0.1)",2,0.6125,0.2281782401626948,6.25
"TS|('H', 5, 0.1, 0.0)",TS,"('H', 5, 0.1, 0.0)",2,3.3666666666666667,0.467757394948502,13.0
"TS|('H', 5, 0.1, 0.05)",TS,"('H', 5, 0.1, 0.05)",2,4.5,0.5,14.75
"TS|('H', 5, 0.2, -0.2)",TS,"('H', 5, 0.2, -0.2)",2,0.0,0.5,11.75
"TS|('H', 5, 0.2, 0.0)",TS,"('H', 5, 0.2, 0.0)",2,1.5714285714285714,0.7340327803376648,31.5
"TS|('H', 5, 0.2, 0.1)",TS,"('H', 5, 0.2, 0.1)",2,2.0,1.0,36.5
"TS|('H', 5, 0.3, -0.3)",TS,"('H', 5, 0.3, -0.3)",2,0.0,0.5,12.5
"TS|('H', 5, 0.3, 0.0)",TS,"('H', 5, 0.3, 0.0)",2,0.55,1.0,44.75
"TS|('H', 5, 0.3, 0.15)",TS,"('H', 5, 0.3, 0.15)",2,0.5,1.0,52.5
"TS|('H', 5, 0.4, -0.4)",TS,"('H', 5, 0.4, -0.4)",2,0.0,0.5,12.5
"TS|('H', 5, 0.4, 0.0)",TS,"('H', 5, 0.4, 0.0)",2,0.25,1.0,49.0
"TS|('H', 5, 0.4, 0.2)",TS,"('H', 5, 0.4, 0.2)",2,0.125,1.0,77.25
"TS|('H', 5, 0.5, -0.5)",TS,"('H', 5, 0.5, -0.5)",2,0.0,0.5,13.25
"TS|('H', 5, 0.5, 0.0)",TS,"('H', 5, 0.5, 0.0)",2,0.25,1.0,52.0
"TS|('H', 5, 0.5, 0.25)",TS,"('H', 5, 0.5, 0.25)",2,0.0,1.0,88.5
"TS|('H', 10, 0.1, -0.1)",TS,"('H', 10, 0.1, -0.1)",2,0.4722222222222222,0.2749433306045658,6.5
"TS|('H', 10, 0.1, 0.0)",TS,"('H', 10, 0.1, 0.0)",2,2.0,0.5,13.0
"TS|('H', 10, 0.1, 0.05)",TS,"('H', 10, 0.1, 0.05)",2,2.6904761904761907,0.5,15.5
